reg_id,type1,type2,Q,A
PP_2019_7,Q3,Q3.1,Apa saja Bab yang dibahas dalam Peraturan Pemerintah  Republik Indonesia Nomor 7 Tahun 2019?,"BAB I: KETENTUAN UMUM;
BAB II: PENYELENGGARAAN KEPALANGMERAHAN;
BAB III: PENGGUNAAN TANDA PENGENAL PADA SAAT TERJADI KERUSUHAN ATAU GANGGUAN KEAMANAN;
BAB IV: PENDANAAN;
BAB V: KETENTUAN PENUTUP;"
PERKAB_BANJAR_2012_18,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Daerah Kabupaten Banjar Nomor 18 Tahun 2012?,11
PERKAB_BATANG_2010_7,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Daerah Kabupaten Batang Nomor 7 Tahun 2010?,10
PERKAB_BUTON_2011_44,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Daerah Kabupaten Buton Nomor 44 Tahun 2011?,9
PERKAB_BUTON_2014_14,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Daerah Kabupaten Buton Nomor 14 Tahun 2014?,79
PERKAB_INDRAMAYU_2000_8,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Daerah Kabupaten Indramayu Nomor 8 Tahun 2000?,36
PERKAB_MAGELANG_2011_8,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Daerah Kabupaten Magelang Nomor 8 Tahun 2011?,10
PERKAB_PONOROGO_2011_4,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Daerah Kabupaten Ponorogo Nomor 4 Tahun 2011?,30
PERKOT_BOGOR_2011_12,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Daerah Kota Bogor Nomor 12 Tahun 2011?,27
PERKOT_MAGELANG_2011_6,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Daerah Kota Magelang Nomor 6 Tahun 2011?,46
PERKOT_MALANG_2010_15,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Daerah Kota Malang Nomor 15 Tahun 2010?,41
PERKOT_TASIKMALAYA_2009_11,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Daerah Kota Tasikmalaya Nomor 11 Tahun 2009?,77
PERMEN_AGAMA_2017_14,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Agama Republik Indonesia Nomor 14 Tahun 2017?,115
PERMEN_AGAMA_2017_29,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Agama Republik Indonesia Nomor 29 Tahun 2017?,110
PERMEN_AGAMA_2018_15,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Agama Republik Indonesia Nomor 15 Tahun 2018?,31
PERMEN_AGAMA_2018_36,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Agama Republik Indonesia Nomor 36 Tahun 2018?,82
PERMEN_AGAMA_2018_5,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Agama Republik Indonesia Nomor 5 Tahun 2018?,60
PERMEN_ATRBPN_2016_34,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Agraria Dan Tata Ruang/ Kepala Badan Pertanahan Nasional Republik Indonesia Nomor 34 Tahun 2016?,4
PERMEN_ATRBPN_2017_14,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Agraria Dan Tata Ruang/ Kepala Badan Pertanahan Nasional Republik Indonesia Nomor 14 Tahun 2017?,4
PERMEN_ATRBPN_2018_2,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Agraria Dan Tata Ruang/ Kepala Badan Pertanahan Nasional Republik Indonesia Nomor 2 Tahun 2018?,54
PERMEN_BUMN_2015_14,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Badan Usaha Milik Negara Republik Indonesia Nomor 14 Tahun 2015?,4
PERMEN_DAG_2016_73,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Perdagangan Republik Indonesia Nomor 73 Tahun 2016?,7
PERMEN_DAG_2015_85,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Perdagangan Republik Indonesia Nomor 85 Tahun 2015?,32
PERMEN_DAGRI_2016_25,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 25 Tahun 2016?,5
PERMEN_DAGRI_2016_73,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 73 Tahun 2016?,6
PERMEN_DAGRI_2017_35,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 35 Tahun 2017?,5
PERMEN_DAGRI_2018_131,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 131 Tahun 2018?,7
PERMEN_DAGRI_2018_70,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 70 Tahun 2018?,5
PERMEN_DAGRI_2019_67,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 67 Tahun 2019?,7
PERMEN_DESA_2016_11,Q3,Q3.2,"Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Desa, Pembangunan Daerah Tertinggal, Dan Transmigrasi Republik Indonesia Nomor 11 Tahun 2016?",6
PERMEN_DESA_2018_15,Q3,Q3.2,"Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Desa, Pembangunan Daerah Tertinggal, Dan Transmigrasi Republik Indonesia Nomor 15 Tahun 2018?",5
PERMEN_DESA_2018_20,Q3,Q3.2,"Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Desa, Pembangunan Daerah Tertinggal, Dan Transmigrasi Republik Indonesia Nomor 20 Tahun 2018?",61
PERMEN_ESDM_2018_2,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Energi dan Sumber Daya Mineral Republik Indonesia Nomor 2 Tahun 2018?,11
PERMEN_HAN_2017_11,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Pertahanan Republik Indonesia Nomor 11 Tahun 2017?,45
PERMEN_HAN_2019_29,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Pertahanan Republik Indonesia Nomor 29 Tahun 2019?,44
PERMEN_HAN_2019_5,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Pertahanan Republik Indonesia Nomor 5 Tahun 2019?,46
PERMEN_HUB_2016_138,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Perhubungan Republik Indonesia Nomor 138 Tahun 2016?,5
PERMEN_HUB_2016_15,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Perhubungan Republik Indonesia Nomor 15 Tahun 2016?,43
PERMEN_HUB_2016_84,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Perhubungan Republik Indonesia Nomor 84 Tahun 2016?,47
PERMEN_HUB_2016_9,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Perhubungan Republik Indonesia Nomor 9 Tahun 2016?,17
PERMEN_HUB_2019_63,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Perhubungan Republik Indonesia Nomor 63 Tahun 2019?,21
PERMEN_KES_2017_45,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Kesehatan Republik Indonesia Nomor 45 Tahun 2017?,27
PERMEN_KES_2017_61,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Kesehatan Republik Indonesia Nomor 61 Tahun 2017?,10
PERMEN_KES_2019_49,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Kesehatan Republik Indonesia Nomor 49 Tahun 2019?,77
PERMEN_KES_2019_68,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Kesehatan Republik Indonesia Nomor 68 Tahun 2019?,88
PERMEN_KEU_2016_105,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Keuangan Republik Indonesia Nomor 105 Tahun 2016?,17
PERMEN_KEU_2017_167,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Keuangan Republik Indonesia Nomor 167 Tahun 2017?,20
PERMEN_KEU_2017_184,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Keuangan Republik Indonesia Nomor 184 Tahun 2017?,9
PERMEN_KEU_2019_182,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Keuangan Republik Indonesia Nomor 182 Tahun 2019?,6
PERMEN_KOMINFO_2016_14,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Komunikasi Dan Informatika Republik Indonesia Nomor 14 Tahun 2016?,24
PERMEN_KOMINFO_2017_6,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Komunikasi Dan Informatika Republik Indonesia Nomor 6 Tahun 2017?,36
PERMEN_KOPUKM_2016_19,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Koperasi Dan Usaha Kecil dan Menengah Republik Indonesia Nomor 19 Tahun 2016?,21
PERMEN_KOPUKM_2017_05,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Koperasi Dan Usaha Kecil dan Menengah Republik Indonesia Nomor 05 Tahun 2017?,7
PERMEN_KP_2015_35,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Kelautan Dan Perikanan Republik Indonesia Nomor 35 Tahun 2015?,15
PERMEN_KP_2016_30,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Kelautan Dan Perikanan Republik Indonesia Nomor 30 Tahun 2016?,15
PERMEN_KP_2017_2,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Kelautan Dan Perikanan Republik Indonesia Nomor 2 Tahun 2017?,28
PERMEN_KP_2017_24,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Kelautan Dan Perikanan Republik Indonesia Nomor 24 Tahun 2017?,38
PERMEN_KP_2018_48,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Kelautan Dan Perikanan Republik Indonesia Nomor 48 Tahun 2018?,3
PERMEN_LHK_2016_82,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Lingkungan Hidup Dan Kehutanan Republik Indonesia Nomor 82 Tahun 2016?,63
PERMEN_LHK_2015_58,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Lingkungan Hidup Dan Kehutanan Republik Indonesia Nomor 58 Tahun 2015?,12
PERMEN_LHK_2017_21,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Lingkungan Hidup Dan Kehutanan Republik Indonesia Nomor 21 Tahun 2017?,8
PERMEN_LHK_2019_38,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Lingkungan Hidup Dan Kehutanan Republik Indonesia Nomor 38 Tahun 2019?,27
PERMEN_LHK_2016_65,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Lingkungan Hidup Dan Kehutanan Republik Indonesia Nomor 65 Tahun 2016?,15
PERMEN_LHK_2018_86,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Lingkungan Hidup Dan Kehutanan Republik Indonesia Nomor 86 Tahun 2018?,30
PERMEN_LHK_2018_87,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Lingkungan Hidup Dan Kehutanan Republik Indonesia Nomor 87 Tahun 2018?,15
PERMEN_LU_2017_10,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Luar Negeri Republik Indonesia Nomor 10 Tahun 2017?,8
PERMEN_PANRB_2018_19,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi Republik Indonesia Nomor 19 Tahun 2018?,6
PERMEN_PANRB_2018_25,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi Republik Indonesia Nomor 25 Tahun 2018?,4
PERMEN_PERIN_2016_82,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Perindustrian Republik Indonesia Nomor 82 Tahun 2016?,8
PERMEN_PERIN_2018_17,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Perindustrian Republik Indonesia Nomor 17 Tahun 2018?,21
PERMEN_PERIN_2019_45,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Perindustrian Republik Indonesia Nomor 45 Tahun 2019?,52
PERMEN_PERIN_2017_35,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Perindustrian Republik Indonesia Nomor 35 Tahun 2017?,8
PERMEN_RISTEKDIKTI_2017_11,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Riset Teknologi Dan Pendidikan Tinggi Republik Indonesia Nomor 11 Tahun 2017?,85
PERMEN_RISTEKDIKTI_2019_20,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Riset Teknologi Dan Pendidikan Tinggi Republik Indonesia Nomor 20 Tahun 2019?,101
PERMEN_TAN_2018_12,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Pertanian Republik Indonesia Nomor 12 Tahun 2018?,60
PERMEN_TAN_2016_10,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Pertanian Republik Indonesia Nomor 10 Tahun 2016?,48
PERMEN_TAN_2016_24,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Pertanian Republik Indonesia Nomor 24 Tahun 2016?,5
PERMENKO_MARITIM_2018_1,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Menteri Koordinator Bidang Kemaritiman dan Investasi Republik Indonesia Nomor 1 Tahun 2018?,12
PERPRES_2015_142,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Presiden  Republik Indonesia Nomor 142 Tahun 2015?,12
PERPRES_2016_120,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Presiden  Republik Indonesia Nomor 120 Tahun 2016?,12
PERPRES_2017_57,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Presiden  Republik Indonesia Nomor 57 Tahun 2017?,3
PERPRES_2018_82,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Presiden  Republik Indonesia Nomor 82 Tahun 2018?,108
PERPRES_2018_86,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Presiden  Republik Indonesia Nomor 86 Tahun 2018?,33
PERPRES_2019_96,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Presiden  Republik Indonesia Nomor 96 Tahun 2019?,30
PERPROV_JABAR_2004_4,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Daerah Provinsi Jawa Barat Nomor 4 Tahun 2004?,21
PERPROV_JABAR_2013_12,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Daerah Provinsi Jawa Barat Nomor 12 Tahun 2013?,6
PERPROV_JAMBI_2013_7,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Daerah Provinsi Jambi Nomor 7 Tahun 2013?,24
PERPROV_NTB_2015_2,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Daerah Provinsi Nusa Tenggara Barat Nomor 2 Tahun 2015?,37
PP_1980_37,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Pemerintah  Republik Indonesia Nomor 37 Tahun 1980?,5
PP_1981_33,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Pemerintah  Republik Indonesia Nomor 33 Tahun 1981?,5
PP_1982_29,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Pemerintah  Republik Indonesia Nomor 29 Tahun 1982?,6
PP_1985_26,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Pemerintah  Republik Indonesia Nomor 26 Tahun 1985?,91
PP_1995_36,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Pemerintah  Republik Indonesia Nomor 36 Tahun 1995?,6
PP_1996_48,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Pemerintah  Republik Indonesia Nomor 48 Tahun 1996?,7
PP_1996_65,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Pemerintah  Republik Indonesia Nomor 65 Tahun 1996?,65
PP_1998_35,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Pemerintah  Republik Indonesia Nomor 35 Tahun 1998?,8
PP_1998_9,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Pemerintah  Republik Indonesia Nomor 9 Tahun 1998?,5
PP_1999_27,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Pemerintah  Republik Indonesia Nomor 27 Tahun 1999?,42
PP_1999_39,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Pemerintah  Republik Indonesia Nomor 39 Tahun 1999?,5
PP_2018_22,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Pemerintah  Republik Indonesia Nomor 22 Tahun 2018?,29
PP_2019_7,Q3,Q3.2,Berapa jumlah Pasal yang diatur dalam Peraturan Pemerintah  Republik Indonesia Nomor 7 Tahun 2019?,46
PERKAB_BANJAR_2012_18,Q4,Q4.1,Bagaimana bunyi Pasal 2 dalam Peraturan Daerah Kabupaten Banjar Nomor 18 Tahun 2012?,Kecamatan Simpang Empat dimekarkan menjadi 2 (dua) Kecamatan yaitu Kecamatan Simpang Empat dan Kecamatan Cintapuri Darussalam.
PERKAB_BANJAR_2012_18,Q4,Q4.1,Bagaimana bunyi Pasal 11 dalam Peraturan Daerah Kabupaten Banjar Nomor 18 Tahun 2012?,Peraturan Daerah ini mulai berlaku pada tanggal diundangkan.
PERKAB_BATANG_2010_7,Q4,Q4.1,Bagaimana bunyi Pasal 2 dalam Peraturan Daerah Kabupaten Batang Nomor 7 Tahun 2010?,"Laporan realisasi anggaran sebagaimana dimaksud dalam Pasal 1 ayat (1) huruf a, tahun anggaran 2009 sebagai berikut : 
a. Pendapatan Rp. 616.827.817.969,48 
b. Belanja Rp. 628.079.266.129,00 
 Defisit Rp. (11.251.448.159,52) 
c. Pembiayaan 
 - Penerimaan Rp. 70.014.056.274,52 
 - Pengeluaran Rp. 58.762.608.115,00 
 Pengeluaran Rp. 4.307.506.562,00 
 Silpa Rp. 54.455.101.553,00 
 Surplus Rp. 11.251.448.159,52."
PERKAB_BATANG_2010_7,Q4,Q4.1,Bagaimana bunyi Pasal 6 dalam Peraturan Daerah Kabupaten Batang Nomor 7 Tahun 2010?,Catatan atas laporan keuangan sebagaimana dimaksud dalam Pasal 1 huruf d tahun anggaran 2009 memuat informasi baik secara kuantitatif maupun kualitatif atas pos-pos laporan keuangan.
PERKAB_MAGELANG_2011_8,Q4,Q4.1,Bagaimana bunyi Pasal 10 dalam Peraturan Daerah Kabupaten Magelang Nomor 12 Tahun 2011?,Peraturan Daerah ini mulai berlaku pada tanggal diundangkan.
PERKOT_BOGOR_2011_12,Q4,Q4.1,Bagaimana bunyi Pasal 8 dalam Peraturan Daerah Kota Bogor Nomor 12 Tahun 2011?,Wilayah pemungutan pajak adalah wilayah di daerah tempat hotel berlokasi.
PERKOT_TASIKMALAYA_2009_11,Q4,Q4.1,Bagaimana bunyi Pasal 49 dalam Peraturan Daerah Kota Tasikmalaya Nomor 11 Tahun 2009?,"Setiap orang atau badan yang : 
a. menyimpan benda yang dapat mengganggu ketertiban umum pada tempat dan/atau fasilitas umum; 
b. mengotori fasilitas umum; 
c. menyelenggarakan usaha parkir pada tempat dan/ atau fasilitas umum tanpa izin dari pejabat yang berwenang; 
d. membuka atau memindahkan tanda peringatan, pot bunga, papan nama jalan, lampu penerangan jalan, rambu lalu lintas dan/atau alat-alat lain yang sejenis; 
e. merokok di tempat-tempat yang menurut Peraturan Walikota merupakan tempat yang terlarang untuk merokok; dan/atau 
f. melakukan perbuatan atau tindakan lain yang mengakibatkan terganggunya fungsi tempat dan/ atau fasilitas umum sebagaimana dimaksud dalam Pasal 12 huruf a, huruf c, huruf d, huruf e, huruf f dan huruf g, dipidana dengan pidana kurungan paling lama 1 (satu) bulan 15 (lima belas) hari atau denda paling banyak Rp. 5.000.000,00 (lima juta rupiah)."
PERKOT_TASIKMALAYA_2009_11,Q4,Q4.1,Bagaimana bunyi Pasal 60 dalam Peraturan Daerah Kota Tasikmalaya Nomor 11 Tahun 2009?,"Setiap pengemudi angkutan umum yang melintasi ruas jalan tidak sesuai dengan trayek yang telah ditetapkan, sebagaimana dimaksud dalam Pasal 7 ayat (2), dipidana dengan pidana sesuai dengan ketentuan peraturan perundang-undangan."
PERMEN_AGAMA_2018_36,Q4,Q4.1,Bagaimana bunyi Pasal 75 dalam Peraturan Menteri Agama Republik Indonesia Nomor 36 Tahun 2018?,"Rektor, Wakil Rektor, Dekan, Wakil Dekan, Direktur, Wakil Direktur, Ketua Program Studi, Sekretaris Program Studi, Ketua Lembaga, Sekretaris Lembaga, Kepala Pusat, Kepala Unit Pelaksana Teknis, dan Kepala Satuan Pengawasan Internal merupakan jabatan noneselon."
PERMEN_ATRBPN_2017_14,Q4,Q4.1,Bagaimana bunyi Pasal 3 dalam Peraturan Menteri Agraria Dan Tata Ruang/ Kepala Badan Pertanahan Nasional Republik Indonesia Nomor 14 Tahun 2017?,"Pada saat Peraturan Menteri ini mulai berlaku, ketentuan dalam Peraturan Kepala Badan Pertanahan Nasional Republik Indonesia Nomor 8 Tahun 2009 tentang Tata Naskah Dinas dan Tata Kearsipan di Lingkungan Badan Pertanahan Nasional Republik Indonesia, sepanjang yang mengatur mengenai dokumen hak tanggungan atau dokumen pembebanan hak, dicabut dan dinyatakan tidak berlaku."
PERMEN_BUMN_2015_14,Q4,Q4.1,Bagaimana bunyi Pasal 1 dalam Peraturan Menteri Badan Usaha Milik Negara Republik Indonesia Nomor 14 Tahun 2015?,Ketentuan mengenai pedoman pelaksanaan pendelegasian kewenangan dan tanggung jawab tertentu dari Pengelola Barang kepada Pengguna Barang di lingkungan Kementerian Badan Usaha Milik Negara tercantum dalam Lampiran yang merupakan bagian yang tidak terpisahkan dari Peraturan Menteri Badan Usaha Milik Negara ini.
PERMEN_BUMN_2015_14,Q4,Q4.1,Bagaimana bunyi Pasal 2 dalam Peraturan Menteri Badan Usaha Milik Negara Republik Indonesia Nomor 14 Tahun 2015?,Ketentuan mengenai pedoman pelaksanaan sebagaimana dimaksud dalam Pasal 1 menjadi kerangka acuan untuk melakukan pengelolaan Barang Milik Negara di lingkungan Kementerian Badan Usaha Milik Negara yang telah didelegasikan kepada Menteri Badan Usaha Milik Negara berdasarkan Peraturan Menteri Keuangan Nomor 04/PMK.06/2015 tentang Pendelegasian Kewenangan dan Tanggung Jawab Tertentu dari Pengelola Barang kepada Pengguna Barang.
PERMEN_DAGRI_2016_25,Q4,Q4.1,Bagaimana bunyi Pasal 3 dalam Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 25 Tahun 2016?,"Posisi PBU/PABU/TK sebagaimana dimaksud dalam Pasal 2 bersifat tetap dan tidak berubah akibat perubahan nama dusun, kampung, dan/atau nama kecamatan."
PERMEN_DAGRI_2016_25,Q4,Q4.1,Bagaimana bunyi Pasal 1 dalam Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 25 Tahun 2016?,"Dalam Peraturan Menteri ini yang dimaksud dengan: 
1. Aceh adalah daerah Provinsi yang merupakan kesatuan masyarakat hukum yang bersifat istimewa dan diberi kewenangan khusus untuk mengatur dan mengurus sendiri urusan pemerintahan dan kepentingan masyarakat setempat sesuai dengan peraturan perundang-undangan dalam sistem dan prinsip Negara Kesatuan Republik Indonesia Tahun 1945, yang dipimpin oleh seorang Gubernur. 
2. Kabupaten Aceh Tengah adalah daerah otonom sebagaimana dimaksud dalam Undang-Undang Darurat Nomor 7 Tahun 1956 tentang Pembentukan Daerah Otonom Kabupaten-Kabupaten Dalam Lingkungan Provinsi Sumatera Utara. 
3. Kabupaten Gayo Lues adalah daerah otonom sebagaimana dimaksud dalam Undang-Undang Nomor 4 Tahun 2002 tentang Pembentukan Kabupaten Aceh Barat Daya, Kabupaten Gayo Lues, Kabupaten Aceh Jaya, Kabupaten Nagan Raya, dan Kabupaten Aceh Tamiang di Provinsi Nanggroe Aceh Darussalam. 
4. Pilar Batas Utama yang selanjutnya disingkat PBU adalah pilar yang dipasang sebagai tanda batas antar Provinsi/ Kabupaten/ Kota yang diletakkan tepat pada batas antar daerah Provinsi/Kabupaten/Kota. 
5. Pilar Acuan Batas Utama yang selanjutnya disingkat PABU adalah pilar yang dipasang sebagai tanda batas antar Provinsi/Kabupaten/Kota yang diletakkan disisi batas alam atau buatan yang berfungsi sebagai titik ikat garis batas antar daerah Provinsi/Kabupaten/Kota. 
6. Titik Koordinat Kartometrik yang selanjutnya disingkat TK adalah koordinat hasil pengukuran/penghitungan posisi titik dengan menggunakan peta dasar."
PERMEN_DAGRI_2017_35,Q4,Q4.1,Bagaimana bunyi Pasal 5 dalam Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 35 Tahun 2017?,Peraturan Menteri ini mulai berlaku pada tanggal diundangkan.
PERMEN_DAGRI_2017_35,Q4,Q4.1,Bagaimana bunyi Pasal 4 dalam Peraturan Menteri Dalam Negeri Republik Indonesia Nomor 35 Tahun 2017?,Batas daerah dan koordinat batas sebagaimana dimaksud dalam Pasal 2 tercantum di peta dalam Lampiran I dan Lampiran II yang merupakan bagian tidak terpisahkan dari Peraturan Menteri ini.
PERMEN_DAGRI_2018_131,Q4,Q4.1,Bagaimana bunyi Pasal 7 dalam Peraturan Menteri Dalam Negeri Republik Indonesia Tahun 2018 Nomor 131?,Peraturan Menteri ini mulai berlaku pada tanggal diundangkan.
